,aspect_ratio,aspect_ratio,aspect_ratio,aspect_ratio,aspect_ratio,width,width,height,height,avg_r,avg_g,avg_b
,mean,median,std,min,max,mean,std,mean,std,mean,mean,mean
class,,,,,,,,,,,,
Khalas,0.6297459128204201,0.42425919282511215,0.4899595191843131,0.15795586527293845,4.059907834101383,1180.0916666666667,704.7810366019337,2172.454166666667,671.9559456315536,219.4591735639835,219.28491783868864,140.93540428986074
Mabroom,1.0574228110501003,0.8379021372998569,0.6424846879693902,0.17823878069432683,3.812169312169312,1765.7375,611.019569301211,2057.9083333333333,935.0925758732542,221.69187453574767,221.27397254533363,139.96602501446944
Safawi,1.097898401434343,0.9132394308943089,0.6417896752376382,0.24755201958384332,3.736633663366337,1934.0833333333333,609.2627835917884,2165.8166666666666,907.4638942604454,222.06081597459442,221.41985704130997,140.25510148041278
Sukkari,1.1896143737060512,1.116206209443642,0.5043663869446657,0.24236851783744023,4.348868175765646,2422.733333333333,694.7427052508739,2178.8,494.9409009139269,218.98785350039643,219.12038953002315,136.37249497406512
